constuctor,constuctor,3,1
consul,consul,10,1
consulting,consulting,1,1
consumable,consumable,5,1
consume,consume,43,1
consume queue,cQ,1,1
consumed,c,1,0.076923077
consumed,consumed,12,0.923076923
consumer,consumer,292,1
consumering,consumering,2,1
consumers,consumers,13,1
consumes,consumes,3,1
consuming,consuming,19,1
consumption,consumption,2,1
cont,cont,15,1
contact,c,2,0.02
contact,contact,98,0.98
contacts,contacts,6,0.75
contacts,cotacts,2,0.25
contain,contain,97,1
contained,contained,40,1
container,c,1,0.001960784
container,conainer,1,0.001960784
container,container,504,0.988235294
container,cte,4,0.007843137
containerd,containerd,2,1
containers,containers,35,1
containig,containig,2,1
containing,containig,2,0.032258065
containing,containing,60,0.967741935
containment,containment,2,1
contains,c,8,0.013377926
contains,contains,589,0.984949833
contains,contins,1,0.001672241
containting,containting,2,1
contants,contants,2,1
content,c,2,0.003490401
content,content,571,0.996509599
content Encryption Key,cek,11,1
content Length,cl,1,1
content Negotiation Strategy,cns,1,1
content Scrambling System,cSS,19,0.086757991
content Scrambling System,css,200,0.913242009
content Values,cV,1,1
contentid,contentid,8,1
contention,contention,16,1
contentname,contentname,8,1
contents,contents,72,1
context,c,12,0.006912442
context,conext,1,5.76E-04
context,context,1645,0.947580645
context,contxt,1,5.76E-04
context,ctx,74,0.042626728
context,ctxt,2,0.001152074
context,cx,1,5.76E-04
context Lookup,cl,3,1
contexts,contexts,29,0.935483871
contexts,ctxs,2,0.064516129
contextual,contextual,11,1
contiguous,contiguous,10,1
continous,continous,2,1
contins,contins,1,1
continuation,cONT,1,0.166666667
continuation,continuation,5,0.833333333
continue,cont,10,0.149253731
continue,continue,57,0.850746269
continued,continued,1,1
continues,continues,3,1
continuous,continous,2,0.142857143
continuous,continuous,12,0.857142857
continuous Query,cQ,4,1
continuously,continuously,1,1
contour,contour,5,1
contours,contours,5,1
contract,contract,23,1
contraction,contraction,1,1
contracts,contracts,3,1
contraint,contraint,2,1
contraints,contraints,1,1
contrast,contrast,5,1
contribute,contribute,11,1
contributed,contributed,2,1
contributing,contributing,1,1
contribution,contribution,2,1
contributions,contributions,1,1
contributor,contributor,12,1
control,c,2,0.006688963
control,control,206,0.688963211
control,cTRL,25,0.08361204
control,ctrl,66,0.220735786
control Data,cD,12,1
control Gate,cG,5,0.625
control Gate,cg,3,0.375
control Program for Microcomputers,cPM,1,1
controlled,controlled,3,1
controller,controller,163,0.987878788
controller,ctor,2,0.012121212
controllers,controllers,3,0.115384615
controllers,cors,23,0.884615385
controls,c,1,0.111111111
controls,controls,8,0.888888889
contruct,contruct,1,1
contructed,contructed,2,1
contructor,contructor,4,1
contxt,contxt,1,1
conv,conv,53,1
convenient,convenient,4,1
convention,convention,9,1
converion,converion,1,1
conversation,conversation,3,1
conversation Monitor System,cms,48,0.685714286
conversation Monitor System,cMS,22,0.314285714
conversing,conversing,1,1
conversion,conversion,112,1
conversions,conversions,9,1
convert,c,6,0.005923001
convert,conver,1,9.87E-04
convert,convert,1005,0.992102665
convert,cvt,1,9.87E-04
convert Word to Double Word,cwd,6,0.75
convert Word to Double Word,cWD,2,0.25
convertable,convertable,1,1
converted,converted,66,1
convertedto,convertedto,9,1
converter,c,5,0.014245014
converter,conv,48,0.136752137
converter,conver,2,0.005698006
converter,converter,294,0.837606838
converter,conveter,2,0.005698006
converters,converters,19,0.95
converters,ctes,1,0.05
convertible,convertible,2,1
converting,converting,72,1
convertion,convertion,1,1
convertor,convertor,8,1
converts,converts,30,1
conveter,conveter,2,1
convex,c,1,0.2
convex,convex,4,0.8
convexity,convexity,8,1
conveyance,conveyance,3,1
convolution,convolution,7,1
cookie,c,1,0.006329114
cookie,cookie,157,0.993670886
cookies,cookies,36,1
cookiew,cookiew,1,1
cooling,cooling,1,1
coolpad,coolpad,1,1
cooperative,cooperative,8,1
coord,coord,25,1
coordinate,cOORD,1,0.090909091
coordinate,coordinate,10,0.909090909
coordinate reference system,cRS,5,1
coordinate Reference System,cRS,8,1
coordinated,coordinated,5,1
coordinates,coordinates,35,0.583333333
coordinates,coords,24,0.4
coordinates,cos,1,0.016666667
coordinating,coordinating,1,1
coordination,coordination,4,1
coordinator,coord,19,0.358490566
coordinator,coordinator,34,0.641509434
coordinatorlayout,coordinatorlayout,1,1
coords,coords,27,1
copes,copes,3,1
copied,copied,17,1
copied from,cF,1,1
copier,copier,7,1
copies,c,1,0.023255814
copies,copies,42,0.976744186
coprocessor,coprocessor,7,1
copy,copy,471,0.97515528
copy,cpy,11,0.022774327
copy,cy,1,0.002070393
copy Protected,cp,65,0.369318182
copy Protected,cP,111,0.630681818
copyable,copyable,1,1
copying,copying,3,0.375
copying,cpy,5,0.625
cor,cor,6,1
corba,corba,15,1
corbaloc,corbaloc,1,1
corbaname,corbaname,4,1
cordova,cordova,1,1
core,core,111,1
corectly,corectly,1,1
coredump,coredump,1,1
coref,coref,3,1
corerctly,corerctly,1,1
cores,cores,15,1
corner,corner,12,1
corners,corners,2,1
coroutine,coroutine,3,1
coroutines,coroutines,1,1
corp,corp,16,1
corporate,corp,14,1
correct,correct,702,1
corrected,corrected,1,1
correction,correction,4,1
corrective Maintenance,cM,13,0.361111111
corrective Maintenance,cm,23,0.638888889
correctly,c,1,0.005128205
correctly,corectly,1,0.005128205
correctly,correctly,193,0.98974359
correctness,correctness,1,1
corrects,corrects,6,1
correl,correl,2,1
correlate,correl,1,1
correlated,correlated,4,1
correlation,corr,4,0.16
correlation,correl,1,0.04
correlation,correlation,20,0.8
corresponding,corresponding,16,0.941176471
corresponding,cors,1,0.058823529
corretto,corretto,1,1
corrupt,corrupt,20,1
corrupted,corrupted,9,1
corruption,corruption,7,1
cors,cors,66,1
cos,cos,32,1
cosh,cos,2,1
cosine,cos,7,1
cosmos,cosmos,1,1
cost,cost,64,1
cotacts,cotacts,2,1
cotangents,cos,1,1
couch,couch,2,1
couchbase,couchbase,2,1
could,could,48,1
could Not,cN,1,1
counsumer,counsumer,1,1
count,c,2,0.001304631
count,cnt,51,0.033268102
count,count,1480,0.965427267
counted,counted,63,1
counter,c,1,0.004132231
counter,counter,241,0.995867769
counterclockwise,ccw,1,1
counters,c,3,0.125
counters,counters,21,0.875
counting,counting,9,1
countop,countop,1,1
countries,countries,2,1
country,country,60,1
country Code Top Level Domain,cCTLD,2,1
countrycode,countrycode,4,1
countryname,countryname,4,1
counts,cnts,2,0.046511628
counts,counts,41,0.953488372
coupling,coupling,1,1
course,course,5,1
cov,cov,4,1
covar,covar,4,1
covariance,c,4,0.333333333
covariance,covar,8,0.666666667
covariant,covariant,4,1
cover,cover,34,1
coverage,coverage,39,1
covered,c,2,0.25
covered,covered,6,0.75
covers,c,4,0.363636364
covers,covers,7,0.636363636
covert,covert,4,1
cow,cow,2,1
coyote,c,1,1
cp,cp,232,1
cpd,cpd,1,1
cpds,cpds,12,1
cpei,cpei,1,1
cpi,cpi,1,1
cpm,cpm,1,1
cpp,cpp,18,1
cps,cps,2,1
cpu,cpu,1044,1
cpuload,cpuload,2,1
cpus,cpus,19,1
cpuset,cpuset,12,1
cpy,cpy,5,1
cq,cq,5,1
cql,cql,16,1
cqtbe,cqtbe,1,1
cr,cr,61,1
craft,craft,1,1
cram,cram,3,1
cran,cran,1,1
crash,crash,47,1
crashed,crashed,1,1
crashes,crashes,5,1
crate,crate,3,1
crawl,crawl,10,1
crawled,crawled,2,1
crawler,crawler,10,1
crazy,crazy,2,1
crc,crc,232,1
crd,crd,59,1
crdt,crdt,1,1
creat,creat,2,1
creatable,creatable,3,1
create,c,37,0.006666667
create,creat,3,5.41E-04
create,create,5510,0.992792793
create Table As Select,cTAS,2,1
created,c,1,0.003610108
created,created,276,0.996389892
createdate,createdate,8,1
creater,creater,1,1
creates,creates,46,1
creating,creating,40,1
creation,creation,145,1
creator,c,3,0.033707865
creator,creator,73,0.820224719
creator,ctor,13,0.146067416
creators,ctor,10,1
creature,creature,1,1
cred,cred,14,1
credential,c,1,0.014492754
credential,credential,68,0.985507246
credentials,credentials,240,1
credit,credit,11,1
creds,creds,3,1
crf,crf,14,1
crippled,crippled,1,1
criteria,c,1,0.02
criteria,criteria,48,0.96
criteria,cte,1,0.02
criterium,criterium,2,1
critical,critical,15,1
crl,crl,41,1
crldp,crldp,1,1
crlf,crlf,39,1
crls,crls,10,1
crm,crm,4,1
cron,cron,22,1
cronet,cronet,1,1
crontab,crontab,3,1
crop,crop,34,1
cropeable,cropeable,1,1
crops,crops,1,1
cross,c,2,0.021052632
cross,cross,64,0.673684211
cross,crs,29,0.305263158
cross Interleaved Reed Solomon Code,circ,6,1
cross project duplication,cpd,1,1
crosses,crosses,1,1
crosshatch,crosshatch,2,1
crossing,crossing,6,1
crowd,crowd,1,1
crs,crs,38,1
crt,crt,5,1
crud,crud,2,1
cruise,cruise,13,1
crumb,crumb,2,1
crun,crun,1,1
crunchy,crunchy,1,1
crv,crv,5,1
crypt,crypt,13,1
crypter,crypter,4,1
crypto,c,2,0.068965517
crypto,crypto,27,0.931034483
cryptogaphy,cryptogaphy,1,1
crystal,crystal,1,1
crystal Configuration Manager,ccm,1,1
cs,cs,19,1
csd,csd,2,1
csend,csend,1,1
csharp,csharp,2,1
csi,csi,66,1
csid,csid,2,1
csl,csl,1,1
csm,csm,8,1
csn,csn,1,1
csp,csp,2,1
csr,csr,9,1
csrf,csrf,8,1
css,css,229,1
cst,cst,46,1
cstart,cstart,1,1
csv,csv,441,1
csw,csw,5,1
ct,ct,17,1
ctags,ctags,46,1
ctas,ctas,3,1
ctb,ctb,7,1
ctd,ctd,3,1
cte,cte,10,1
ctes,ctes,2,1
cti,cti,2,1
ctl,ctl,2,1
cto,cto,1,1
ctor,ctor,308,1
ctors,ctors,9,1
ctr,ctr,9,1
ctrl,ctrl,137,1
cts,cts,2,1
ctx,ctx,242,1
ctxs,ctxs,2,1
ctxt,ctxt,6,1
cube,cube,23,1
cUBE NO,cn,1,1
cubic,cubic,13,1
cubic Feet Per Minute,cfm,3,1
cubing,cubing,4,1
cuboid,cuboid,6,1
cubrid,cubrid,3,1
cuckoo filter,cf,6,1
cucumber,cucumber,11,1
cucumbers,cucumbers,1,1
cuda,cuda,4,1
cue,cue,2,1
cukes,cukes,5,1
cul,cul,5,1
cull,cull,17,1
culled,culled,1,1
cum,cum,6,1
cumulation,cumulation,1,1
cumulative,cum,2,0.105263158
cumulative,cumulative,17,0.894736842
cunk,cunk,4,1
cup,cup,4,1
cupl,cupl,1,1
cur,cur,12,1
curator,curator,3,1
curent,curent,1,1
curid,curid,3,1
curing,curing,3,1
curl,curl,2,1
curly,curly,6,1
curr,curr,6,1
currencies,currencies,1,1
currency,ccy,2,0.064516129
currency,currency,29,0.935483871
current,c,2,0.001923077
current,current,1038,0.998076923
current Directory Structure,cds,5,0.5
current Directory Structure,cDS,5,0.5
current working directory,cwd,4,1
currently,currently,13,1
cursor,cursor,79,1
cursors,cursors,7,1
curve,curve,34,1
curves,curves,1,1
cust,cust,9,1
custo,custo,1,1
custodian,custodian,9,1
custom,c,4,0.006430868
custom,custom,618,0.993569132
customc,customc,2,1
custome,custome,2,1
customer,c,1,0.011764706
customer,cust,8,0.094117647
customer,custome,1,0.011764706
customer,customer,75,0.882352941
customer Order Specification,cos,107,0.963963964
customer Order Specification,cOS,4,0.036036036
customer Relationship Management,cRM,4,1
customers,customers,6,1
customization,customization,2,1
customize,customize,25,1
customized,customized,5,1
customizer,c,1,0.111111111
customizer,customizer,8,0.888888889
customizers,customizers,8,1
customs,customs,1,1
cut,cut,22,1
cut With,cW,1,1
cutil,cutil,2,1
cutout,cutout,1,1
cutover,cutover,15,1
cuts,cuts,1,1
cv,cv,7,1
cve,cve,7,1
cvs,cvs,3,1
cw,cw,3,1
cwa,cwa,2,1
cwd,cwd,14,1
cwith,cwith,11,1
cxf,cxf,2,1
cxml,cxml,2,1
cxtors,cxtors,2,1
cxx,cxx,1,1
cyan,cyan,1,1
cyan Magenta Yellow Black,cMYK,4,0.333333333
cyan Magenta Yellow Black,cmyk,8,0.666666667
cycle,cl,1,0.015384615
cycle,cycle,64,0.984615385
cycled,cycled,1,1
cycles,cycles,19,1
cyclic,cyclic,5,1
cyclic Redundancy Check,crc,178,0.712
cyclic Redundancy Check,cRC,72,0.288
cylce,cylce,1,1
cylinder,cylinder,2,1
cypher,cypher,3,1
czk,czk,4,1
d,d,1388,1
da,da,2,1
daemon,daemon,41,1
daemons,daemons,13,1
dag,dag,8,1
dagger,dagger,2,1
daily,daily,9,1
dailymotion,dailymotion,1,1
dal,dal,40,1
dali,dali,1,1
dalv,dalv,2,1
dalvik,dalvik,1,1
damage,damage,1,1
damageable,damageable,1,1
damaged,damaged,5,1
dameon,dameon,2,1
damm,damm,1,1
damping,damping,7,1
dance,dance,2,1
dangerous,dangerous,6,1
dangling,dangling,7,1
danywhere,danywhere,2,1
dao,dao,571,1
darcula,darcula,2,1
dark,dark,26,1
darken,darken,1,1
darkening,darkening,2,1
darker,darker,1,1
darkest,darkest,2,1
dart,dart,2,1
darwin,darwin,1,1
dash,dash,21,1
dashboard,dashboard,27,1
dashboards,dashboards,1,1
dashed,dashed,3,1
dashes,dashes,7,1
dat,dat,4,1
data,d,75,0.029550827
data,dat,2,7.88E-04
data,data,2459,0.968873128
data,dta,2,7.88E-04
data Access Language,dAL,32,1
data Access Object,dao,410,0.831643002
data Access Object,dAO,83,0.168356998
data Base Management System,dbms,32,0.842105263
data Base Management System,dBMS,6,0.157894737
data Base Manager,dBM,1,0.5
data Base Manager,dbm,1,0.5
data Base Server,dBS,8,0.363636364
data Base Server,dbs,14,0.636363636
data Block Encoding,dBE,1,1
data Circuit Terminating Equipment,dCE,3,1
data Communication,dc,23,0.333333333
data Communication,dC,46,0.666666667
data Content Handler,dCH,1,1
data Control Language,dCL,29,0.935483871
data Control Language,dcl,2,0.064516129
data Description Language,dDL,193,0.804166667
data Description Language,ddl,47,0.195833333
data Description Specification,dDS,1,1
data Document Management System,dms,3,1
data Encryption Key,dek,1,1
data Execution Protection,dEP,2,0.054054054
data Execution Protection,dep,35,0.945945946
data Fetching Environment,dFE,6,1
data Input Output,dio,2,1
data Link Escape,dle,1,1
data Manipulation Language,dML,41,0.325396825
data Manipulation Language,dml,85,0.674603175
data Processing,dP,11,1
data processing,dp,162,1
data Quality,dQ,1,0.111111111
data Quality,dq,8,0.888888889
data quality,dq,2,1
data Query Language,dql,1,1
data source,dS,2,1
data Terminal Ready,dTR,2,1
data Tone Multiple Frequency,dTMF,9,0.36
data Tone Multiple Frequency,dtmf,16,0.64
data Transfer Object,dTO,465,0.985169492
data Transfer Object,dto,7,0.014830508
data Types,dT,1,1
data Warehousing,dW,20,1
database,d,1,0.002518892
database,database,396,0.997481108
database Format,dbf,5,1
databasemigration,databasemigration,1,1
databasename,databasename,1,1
databases,databases,8,0.727272727
databases,ds,3,0.272727273
databaseversion,databaseversion,2,1
databus,databus,2,1
datadog,datadog,7,1
dataflow,dataflow,2,1
dataform,dataform,2,1
datagram,datagram,5,1
datanode,datanode,2,1
datapoint,datapoint,4,1
dataporten,dataporten,1,1
datas,datas,17,0.283333333
datas,ds,43,0.716666667
dataset,dataset,40,1
datasource,datasource,51,1
datasources,datasources,1,1
datastores,datastores,2,1
datatype,datatype,1,1
date,d,24,0.019123506
date,dat,1,7.97E-04
date,date,1214,0.967330677
date,dt,16,0.012749004
date time formatter,dtf,2,1
dateformat,dateformat,1,1
datel,datel,2,1
dates,dates,21,1
datestamp,datestamp,2,1
datetext,datetext,2,1
datetime,datetime,52,1
datum,datum,4,1
datums,datums,5,1
dav,dav,8,1
davis,davis,1,1
day,d,2,0.010416667
day,day,190,0.989583333
day Of Month,dom,2,1
day Of Year,doy,1,1
daybook,daybook,1,1
daydream,daydream,2,1
daylight,daylight,12,1
daylight Saving Time,dST,2,1
daylight Saving To,dST,1,1
days,d,6,0.055555556
days,days,102,0.944444444
daytime,daytime,1,1
db,db,1728,1
dba,dba,2,1
dbc,dbc,26,1
dbcp,dbcp,9,1
dbd,dbd,2,1
dbe,dbe,1,1
dbeaver,dbeaver,2,1
dbf,dbf,5,1
dbg,dbg,3,1
dbl,dbl,1,1
dbm,dbm,3,1
dbmigration,dbmigration,10,1
dbms,dbms,32,1
dbp,dbp,2,1
dbr,dbr,3,1
dbs,dbs,23,1
dbt,dbt,1,1
dbus,dbus,3,1
dbv,dbv,2,1
dbvis,dbvis,1,1
dbvt,dbvt,12,1
dbz,dbz,6,1
dc,dc,92,1
dcb,dcb,1,1
dce,dce,3,1
dcf,dcf,1,1
dch,dch,1,1
dcim,dcim,4,1
dcl,dcl,38,1
dcln,dcln,5,1
dclns,dclns,3,1
dclocal,dclocal,1,1
dcs,dcs,5,1
dct,dct,6,1
dd,dd,135,1
ddb,ddb,1,1
ddd,ddd,2,1
ddl,ddl,389,1
ddm,ddm,2,1
ddr,ddr,20,1
dds,dds,1,1
de,de,93,1
deactivate,deactivate,4,1
deactivated,deactivated,1,1
dead,dead,34,1
dead Letter Queue,dLQ,3,0.272727273
dead Letter Queue,dlq,8,0.727272727
deadline,deadline,21,1
deadlines,deadlines,4,1
deadlock,deadlock,7,1
deadlocked,deadlocked,2,1
deadlocks,d,4,0.8
deadlocks,deadlocks,1,0.2
deafault,deafault,1,1
deal,deal,5,1
deals,deals,3,1
death,death,3,1
debezium,debezium,8,1
debouncing,debouncing,1,1
debug,d,57,0.308108108
debug,dbg,2,0.010810811
debug,debug,126,0.681081081
debugger,debugger,9,1
debugging,debugging,1,1
dec,dec,195,1
decaying,decaying,2,1
deceed,deceed,1,1
decelerating,dec,1,1
december,december,7,1
decide,decide,6,1
decimal,d,14,0.039772727
decimal,dec,177,0.502840909
decimal,decimal,161,0.457386364
decimals,decimals,9,0.818181818
decimals,ds,2,0.181818182
decision,decision,27,1
deck,deck,3,1
decl,decl,247,1
declar,declar,1,1
declaration,d,3,0.00887574
declaration,dcln,4,0.01183432
declaration,declaration,331,0.979289941
declarations,dclns,2,0.037735849
declarations,declarations,48,0.905660377
declarations,decls,3,0.056603774
declarative,declarative,2,1
declare,d,2,0.011299435
declare,decl,149,0.84180791
declare,declare,26,0.146892655
declared,declared,137,1
declares,declares,1,1
declaring,d,1,0.142857143
declaring,decl,1,0.142857143
declaring,declaring,5,0.714285714
declr,declr,1,1
decls,decls,3,1
decode,d,6,0.011009174
decode,decode,539,0.988990826
decoded,d,7,0.134615385
decoded,decoded,45,0.865384615
decoder,d,5,0.0390625
decoder,decoder,123,0.9609375
decodes,decodes,9,1
decoding,decoding,39,1
decodings,decodings,4,1
decommission,decommission,1,1
decommissioned,decommissioned,1,1
decomp,decomp,3,1
decompile,decompile,1,1
decompiler,decompiler,1,1
decomposable,decomposable,2,1
decompose,decompose,1,1
decomposer,decomposer,1,1
decompress,decompress,6,1
decompressed,decompressed,2,1
decompressing,decompressing,1,1
decora,decora,5,1
decorate,decora,1,0.083333333
decorate,decorate,11,0.916666667
decorated,decorated,8,1
decorated Key,dk,1,1
decorating,decorating,2,1
decoration,decoration,3,1
decorator,decora,4,0.129032258
decorator,decorator,21,0.677419355
decorator,dto,6,0.193548387
decorators,decorators,1,1
decoupled,decoupled,2,1
decr,decr,4,1
decrease,dec,6,0.461538462
decrease,decrease,7,0.538461538
decreases,dec,4,1
decreasing,decreasing,8,1
decrement,dec,9,0.096774194
decrement,decr,43,0.462365591
decrement,decrement,41,0.440860215
decremented,decremented,9,1
decrementing,decrementing,2,1
decrements,dec,1,0.333333333
decrements,decrements,2,0.666666667
decriptor,decriptor,1,1
decrypt,decrypt,58,1
decryptable,decryptable,1,1
decrypted,decrypted,11,1
decryption,decryption,13,1
decryptor,decryptor,4,1
decs,decs,8,1
dedicated,dedicated,2,1
deduce,deduce,1,1
deducer,deducer,1,1
deduct,deduct,2,1
dedup,dedup,1,1
deduplicate,deduplicate,2,1
deduplicated,deduplicated,1,1
deep,deep,29,1
deeper,deeper,5,1
deepest,deepest,1,1
deeplink,deeplink,2,1
deezer,deezer,1,1
def,d,12,0.016783217
def,def,703,0.983216783
defaul,defaul,2,1
default,d,28,0.010958904
default,defaul,2,7.83E-04
default,default,2524,0.987866928
default,defaut,1,3.91E-04
defaultability,defaultability,1,1
defaultable,defaultable,17,1
defaulted,defaulted,1,1
defaults,d,2,0.014388489
defaults,def,12,0.086330935
defaults,defaults,125,0.899280576
defaut,defaut,6,1
defender,defender,1,1
defensive,defensive,3,1
defer,defer,17,1
deferrable,deferrable,1,1
deferred,deferred,24,1
deficient,deficient,1,1
define,d,6,0.098360656
define,define,55,0.901639344
defined,d,1,0.003558719
defined,defined,280,0.996441281
defines,defines,6,1
defining,defining,3,1
definite,definite,1,1
definitely,definitely,1,1
definition,d,1,0.001048218
definition,def,570,0.597484277
definition,definition,374,0.392033543
definition,defn,3,0.003144654
definition,dto,6,0.006289308
definitions,def,3,0.019480519
definitions,definitions,75,0.487012987
definitions,defs,76,0.493506494
deflate,deflate,13,1
deflater,deflater,2,1
defn,defn,3,1
defrag,defrag,1,1
defs,defs,93,1
defualt,defualt,8,1
deg,deg,47,1
degenerate,degenerate,7,1
degradation,degradation,1,1
degrade,degrade,15,1
degraded,degraded,3,1
degrader,degrader,2,1
degrading,d,2,1
degree,d,10,0.131578947
degree,deg,31,0.407894737
degree,degree,35,0.460526316
degree Of Parallelism,dOP,14,1
degrees,d,5,0.192307692
degrees,deg,2,0.076923077
degrees,dEG,2,0.076923077
degrees,degrees,17,0.653846154
deidentify,deidentify,3,1
deinterleaver,deinterleaver,1,1
deja,deja,1,1
del,del,121,1
delay,delay,271,1
delayed,delayed,35,1
delaying,delaying,1,1
delays,delays,3,1
delegate,d,10,0.15625
delegate,delegate,52,0.8125
delegate,delegte,2,0.03125
delegated,delegated,2,1
delegates,delegates,25,0.961538462
delegates,ds,1,0.038461538
delegating,d,3,0.142857143
delegating,delegating,18,0.857142857
delegation,delegation,1,1
delegator,delegator,1,1
delegte,delegte,2,1
deletable,deletable,2,1
delete,d,39,0.026262626
delete,dEL,2,0.001346801
delete,del,172,0.115824916
delete,delete,1272,0.856565657
deleted,deleted,92,1
deleteds,ds,1,1
deleter,deleter,2,1
deletes,del,6,0.2
deletes,deletes,24,0.8
deleting,d,1,0.0625
deleting,deleting,15,0.9375
deletion,deletion,32,1
delim,delim,21,1
delimit,delimit,5,1
delimited,delimited,12,1
delimiter,delim,17,0.377777778
delimiter,delimiter,28,0.622222222
delimiters,delimiters,10,0.909090909
delimiters,delims,1,0.090909091
delims,delims,1,1
deliver,deliver,2,1
deliverable,deliverable,1,1
delivered,delivered,32,1
deliverer,deliverer,1,1
deliveries,deliveries,1,1
delivery,delivery,27,1
delivery Service Notification,dSN,2,1
delta,delta,55,1
deluser,deluser,6,1
dem,dem,13,1
demand,demand,23,1
demo,d,1,0.03030303
demo,demo,32,0.96969697
demonstrate,demonstrate,1,1
demonstration,dEM,1,0.090909091
demonstration,dem,10,0.909090909
demonym,demonym,1,1
demorgan,demorgan,3,1
demos,demos,1,1
demote,demote,1,1
demultiplexer,demux,2,1
demux,demux,2,1
dengine,dengine,2,1
denied,denied,37,1
denies,denies,20,1
denodo,denodo,1,1
denoising,denoising,52,1
denominator,denominator,3,1
denominators,denominators,4,1
denormal,denormal,3,1
denormalized,denormalized,6,1
dense,dense,10,1
density,density,86,1
deny,deny,33,1
deobf,deobf,1,1
dep,dep,53,1
deparsed,deparsed,3,1
deparsing,deparsing,1,1
depart,depart,2,1
department,dep,2,0.074074074
department,department,21,0.777777778
department,dept,4,0.148148148
depencies,depencies,1,1
depend,depend,5,1
dependant,dependant,2,1
dependecy,dependecy,1,1
dependee,dependee,1,1
dependencies,d,2,0.019607843
dependencies,depencies,1,0.009803922
dependencies,dependee,1,0.009803922
dependencies,dependencies,59,0.578431373
dependencies,depenencies,3,0.029411765
dependencies,deps,36,0.352941176
dependency,dep,1,0.010526316
dependency,dependecy,1,0.010526316
dependency,dependency,93,0.978947368
dependencys,deps,5,1
dependent,dependent,30,1
dependents,dependents,2,1
depender,depender,1,1
depending,depending,2,1
depends,depends,5,1
depenencies,depenencies,3,1
depicting,depicting,1,1
deploy,d,1,0.020833333
deploy,deploy,47,0.979166667
deployed,deployed,12,1
deployer,deployer,16,1
deploying,deploying,3,1
deploymen,deploymen,2,1
deployment,dep,5,0.019762846
deployment,deploymen,2,0.007905138
deployment,deployment,239,0.944664032
deployment,deployt,1,0.003952569
deployment,dmn,6,0.023715415
deployment descriptor,dD,5,1
deployments,deployments,8,0.615384615
deployments,deps,3,0.230769231
deployments,ds,2,0.153846154
deposit,deposit,9,1
deposited,deposited,1,1
deposits,deposits,2,1
depot,depot,1,1
deprecated,d,7,0.083333333
deprecated,deprecated,77,0.916666667
deprecation,deprecation,6,1
depreciated,depreciated,1,1
depreciation,depr,1,1
deps,deps,49,1
dept,dept,4,1
depth,d,43,0.245714286
depth,depth,132,0.754285714
depth first search,dfs,5,0.833333333
depth first search,dFS,1,0.166666667
depthf,depthf,7,1
deque,deque,5,1
der,der,158,1
derby,d,2,0.222222222
derby,derby,7,0.777777778
deref,deref,7,1
dereference,dereference,4,1
deregister,deregister,13,1
deriv,deriv,4,1
derivation,derivation,1,1
derivative,deriv,1,0.066666667
derivative,derivative,14,0.933333333
derive,derive,15,1
derived,derived,15,1
deriving,deriving,1,1
derx,derx,3,1
des,des,23,1
desc,desc,862,1
descendant,descendant,7,1
descendants,descendants,13,1
descendent,descendent,2,1
descending,desc,4,0.222222222
descending,descending,14,0.777777778
descent,descent,1,1
desciption,desciption,1,1
descr,descr,10,1
describe,d,3,0.049180328
describe,desc,4,0.06557377
describe,describe,54,0.885245902
described,described,8,1
description,desc,54,0.203007519
description,desciption,1,0.003759398
description,descr,10,0.037593985
description,description,195,0.733082707
description,dpt,1,0.003759398
description,dto,5,0.018796992
descriptions,descriptions,8,1
descriptor,desc,704,0.744186047
descriptor,descriptor,242,0.255813953
descriptors,desc,5,0.238095238
descriptors,descriptors,12,0.571428571
descriptors,descs,4,0.19047619
descs,descs,3,1
deser,deser,34,1
deserialises,deserialises,5,1
deserialization,deserialization,22,1
deserialize,deserialize,156,1
deserialized,deserialized,5,1
deserializer,deserializer,37,1
deserializers,deserializers,2,1
deserializes,deserializes,5,1
deserializing,deserializing,14,1
deserilize,deserilize,1,1
design,design,4,1
design Rule for Camera File Systems,dCF,1,1
designated,designated,1,1
designator,designator,1,1
designed,designed,2,1
desired,desired,8,1
desktop,desktop,11,0.916666667
desktop,dsktop,1,0.083333333
desktop Conferencing,dTC,1,1
desktop Management Interface,dmi,3,1
despit,despit,1,1
despite,despite,1,1
dESQview Script,dv,9,0.428571429
dESQview Script,dV,12,0.571428571
desr,desr,5,1
dest,dest,81,1
destination,dest,81,0.343220339
destination,destination,116,0.491525424
destination,dst,39,0.165254237
destination Field,dF,51,0.910714286
destination Field,df,5,0.089285714
destination Index,dI,6,0.666666667
destination Index,di,3,0.333333333
destinationdb,destinationdb,1,1
destinations,destinations,4,0.8
destinations,dests,1,0.2
destroy,destroy,191,1
destroyable,destroyable,2,1
destroyed,destroyed,18,1
destroys,destroys,3,1
destruct,destruct,1,1
destructive,destructive,5,1
destructive Read Out,dRO,1,1
destructor,destructor,1,1
destructure,destructure,1,1
destructured,destructured,11,1
destructuring,destructuring,55,1
dests,dests,1,1
detach,detach,17,1
detached,detached,8,1
detail,d,1,0.019230769
detail,detail,51,0.980769231
detailed,detailed,11,1
details,details,104,1
detatil,detatil,1,1
detect,detect,67,1
detected,detected,31,1
detecting,detecting,2,1
detection,detection,25,1
detector,detector,18,1
detects,detects,23,1
determinant,det,1,1
determine,d,1,0.011904762
determine,determine,83,0.988095238
determined,determined,2,1
determiner,determiner,1,1
determines,determines,5,1
deterministic,deterministic,9,0.9
