greater,greater,1.0
case,case,1.0
gen,generation,0.08333333333333333
give,give,1.0
enchanting,enchanting,1.0
item,item,1.0
sub,subscriber,0.9333333333333333
waits,waits,1.0
dou,double,0.2222222222222222
probability,probability,1.0
contention,contention,1.0
trunk,trunk,1.0
matches,matches,1.0
explict,explicit,0.25
serialize,serialize,1.0
moon,moon,1.0
horizontally,horizontally,1.0
determined,determined,1.0
bounds,bounds,1.0
sticky,sticky,1.0
reset,reset,1.0
style,style,1.0
prioritized,prioritized,1.0
card,card,1.0
implicit,implicit,1.0
b,brokers,0.25
differences,differences,1.0
pattern,pattern,1.0
direct,direct,1.0
incr,increment,0.8837209302325582
exercise,exercise,1.0
enabled,enabled,1.0
vehicle,vehicle,1.0
web,web,1.0
embedding,embedding,1.0
wen,wen,1.0
stress,stress,1.0
more,more,1.0
display,display,1.0
tenured,tenured,1.0
quadratic,quadratic,1.0
wrong,wrong,1.0
grid,grid,1.0
width,width,1.0
finalize,finalize,1.0
yarn,yarn,1.0
levels,levels,1.0
stats,statistics,0.5
simple,simple,1.0
wrapper,wrapper,1.0
section,section,1.0
used,used,1.0
influence,influence,1.0
notification,notification,1.0
proto,protocol,0.3684210526315789
of,overflow,0.875
percentage,percentage,1.0
inverted,inverted,1.0
connections,connections,1.0
described,described,1.0
ridden,ridden,1.0
config,configured,0.058823529411764705
hunt,hunt,1.0
visible,visible,1.0
pkg,package,0.42857142857142855
i,inner,0.5555555555555556
both,both,1.0
most,most,1.0
effects,effects,1.0
transfer,transfer,1.0
marker,marker,1.0
effect,effect,1.0
keep,keep,1.0
cruise,cruise,1.0
topic,topic,1.0
producer,producer,1.0
j,job,0.14285714285714285
option,option,1.0
who,who,1.0
largest,largest,1.0
game,game,1.0
unexpected,unexpected,1.0
insert,insert,1.0
g,generator,0.18333333333333332
db,database,0.5882352941176471
adminstrator,administrator,0.375
candidate,candidate,1.0
alone,alone,1.0
rocks,rocks,1.0
parallel,parallel,1.0
authentication,authentication,1.0
adds,adds,1.0
rest,rest,1.0
orig,original,0.4
album,album,1.0
barter,barter,1.0
enough,enough,1.0
terminal,terminal,1.0
assignable,assignable,1.0
puppet,puppet,1.0
organizations,organizations,1.0
uses,uses,1.0
visit,visit,1.0
user,user,1.0
recessive,recessive,1.0
parent,parent,1.0
equivalent,equivalent,1.0
translucent,translucent,1.0
b,bad,0.09090909090909091
stripped,stripped,1.0
bag,bag,1.0
reflected,reflected,1.0
awake,awake,1.0
extracted,extracted,1.0
ban,ban,1.0
trailing,trailing,1.0
fix,fix,1.0
complex,complex,1.0
draft,draft,1.0
fluid,fluid,1.0
add,addition,0.6666666666666666
shrink,shrink,1.0
angry,angry,1.0
am,am,1.0
an,an,1.0
finder,finder,1.0
ext,extend,0.9902912621359223
proxy,proxy,1.0
a,as,0.04054054054054054
delay,delay,1.0
at,at,1.0
transient,transient,1.0
plant,plant,1.0
intermediate,intermediate,1.0
compression,compression,1.0
schema,schema,1.0
sponge,sponge,1.0
b,be,0.04
scheme,scheme,1.0
standby,standby,1.0
icon,icon,1.0
dead,dead,1.0
bookie,bookie,1.0
drain,drain,1.0
revocation,revocation,1.0
search,search,1.0
skips,skips,1.0
see,see,1.0
b,by,0.007407407407407408
genre,genre,1.0
inhibited,inhibited,1.0
indicate,indicate,1.0
completion,completion,1.0
set,set,1.0
incorrect,incorrect,1.0
jobs,jobs,1.0
column,column,1.0
words,words,1.0
alternate,alternate,1.0
proc,procedure,0.8
sample,sample,1.0
fly,fly,1.0
deleted,deleted,1.0
glowing,glowing,1.0
enchant,enchant,1.0
digits,digits,1.0
db,db,1.0
e,encode,0.029411764705882353
bed,bed,1.0
subscriptions,subscriptions,1.0
lng,language,0.5
d,do,0.010752688172043012
graphics,graphics,1.0
thunder,thunder,1.0
digit,digit,1.0
img,image,0.6307692307692307
decaying,decaying,1.0
quorum,quorum,1.0
pulls,pulls,1.0
unstable,unstable,1.0
ex,ex,1.0
adjust,adjust,1.0
containers,containers,1.0
little,little,1.0
cursor,cursor,1.0
deep,deep,1.0
checkers,checkers,1.0
parity,parity,1.0
origin,origin,1.0
for,for,1.0
capable,capable,1.0
enveloped,enveloped,1.0
content,content,1.0
c,collector,0.2222222222222222
layered,layered,1.0
rnd,random,0.018867924528301886
related,related,1.0
alert,alert,1.0
rate,rate,1.0
deduce,deduce,1.0
clien,client,0.005780346820809248
class,class,1.0
conversion,conversion,1.0
over,over,1.0
potion,potion,1.0
lowercase,lowercase,1.0
bound,bound,1.0
false,false,1.0
wearing,wearing,1.0
rotated,rotated,1.0
p,parse,0.008583690987124463
counter,counter,1.0
breed,breed,1.0
serialization,serialization,1.0
fork,fork,1.0
form,form,1.0
setup,setup,1.0
ha,ha,1.0
counted,counted,1.0
executors,executors,1.0
homepage,homepage,1.0
merges,merges,1.0
assign,assign,1.0
b,big,0.14705882352941177
very,very,1.0
select,select,1.0
modes,modes,1.0
placed,placed,1.0
recommendation,recommendation,1.0
invoke,invoke,1.0
delayed,delayed,1.0
bit,bit,1.0
out,output,0.29411764705882354
inactive,inactive,1.0
corner,corner,1.0
ctx,context,0.2
collaborators,collaborators,1.0
model,model,1.0
i,id,0.025477707006369428
join,join,1.0
if,if,1.0
camellia,camellia,1.0
reduce,reduce,1.0
advisory,advisory,1.0
large,large,1.0
issue,issue,1.0
i,in,0.0014577259475218659
dependency,dependency,1.0
satisfied,satisfied,1.0
lower,lower,1.0
idx,index,0.15
i,is,0.003784295175023652
it,it,1.0
odd,odd,1.0
certification,certification,1.0
conversing,conversing,1.0
begin,begin,1.0
become,become,1.0
template,template,1.0
paragraph,paragraph,1.0
alive,alive,1.0
subsciption,subscription,0.25
cycle,cycle,1.0
commentator,commentator,1.0
world,world,1.0
entropy,entropy,1.0
sphere,sphere,1.0
digest,digest,1.0
urgent,urgent,1.0
bundle,bundle,1.0
table,table,1.0
c,creator,0.2
side,side,1.0
prefers,prefers,1.0
break,break,1.0
change,change,1.0
ks,ks,1.0
indirectly,indirectly,1.0
overrides,overrides,1.0
avatar,avatar,1.0
draw,draw,1.0
printable,printable,1.0
off,off,1.0
hide,hide,1.0
polygon,polygon,1.0
discovery,discovery,1.0
instruction,instruction,1.0
equals,equals,1.0
report,report,1.0
complete,complete,1.0
powers,powers,1.0
transaction,transaction,1.0
synchronized,synchronized,1.0
auto,auto,1.0
const,constant,0.8
ls,ls,1.0
hashing,hashing,1.0
sign,sign,1.0
ann,annotations,0.75
suffix,suffix,1.0
while,while,1.0
swagger,swagger,1.0
second,second,1.0
that,that,1.0
h,high,0.6521739130434783
dl,download,0.6363636363636364
edge,edge,1.0
split,split,1.0
marshal,marshal,1.0
than,than,1.0
sufficient,sufficient,1.0
l,limit,0.1
different,different,1.0
locked,locked,1.0
incoming,incoming,1.0
level,level,1.0
adjusted,adjusted,1.0
thrown,thrown,1.0
throws,throws,1.0
my,my,1.0
plus,plus,1.0
entry,entry,1.0
license,license,1.0
disk,disk,1.0
expand,expand,1.0
adjuster,adjuster,1.0
prediction,prediction,1.0
attached,attached,1.0
plug,plug,1.0
spy,spy,1.0
errors,errors,1.0
consumed,consumed,1.0
no,no,1.0
gliding,gliding,1.0
legacy,legacy,1.0
c,code,0.017857142857142856
keys,keys,1.0
recipe,recipe,1.0
b,box,0.21428571428571427
storage,storage,1.0
switch,switch,1.0
elapsed,elapsed,1.0
head,head,1.0
total,total,1.0
of,of,1.0
reserve,reserve,1.0
consumers,consumers,1.0
heap,heap,1.0
consumer,consumer,1.0
on,on,1.0
keyboard,keyboard,1.0
pretty,pretty,1.0
chance,chance,1.0
recover,recover,1.0
determine,determine,1.0
cross,cross,1.0
raised,raised,1.0
control,control,1.0
offhand,offhand,1.0
shaded,shaded,1.0
equip,equip,1.0
unauthorized,unauthorized,1.0
ganglia,ganglia,1.0
ph,ph,1.0
compliant,compliant,1.0
sitting,sitting,1.0
handler,handler,1.0
upper,upper,1.0
queued,queued,1.0
delta,delta,1.0
insensitive,insensitive,1.0
registered,registered,1.0
episode,episode,1.0
sedated,sedated,1.0
iterator,iterator,1.0
composite,composite,1.0
raises,raises,1.0
estimate,estimate,1.0
recent,recent,1.0
breaking,breaking,1.0
forks,forks,1.0
edit,edit,1.0
old,old,1.0
sub,subtract,0.42105263157894735
them,them,1.0
then,then,1.0
remaining,remaining,1.0
accept,accept,1.0
secondary,secondary,1.0
nd,node,0.05
requested,requested,1.0
squirrel,squirrel,1.0
stopping,stopping,1.0
invoked,invoked,1.0
singular,singular,1.0
bridge,bridge,1.0
s,sub,0.06666666666666667
checking,checking,1.0
access,access,1.0
primitve,primitive,0.01818181818181818
seed,seed,1.0
activity,activity,1.0
ports,ports,1.0
sun,sun,1.0
ext,extended,0.2857142857142857
current,current,1.0
artists,artists,1.0
managed,managed,1.0
audit,audit,1.0
analyzer,analyzer,1.0
v,vector,0.3333333333333333
persist,persist,1.0
k,key,0.036011080332409975
email,email,1.0
preferred,preferred,1.0
calendar,calendar,1.0
stopped,stopped,1.0
silent,silent,1.0
storm,storm,1.0
manager,manager,1.0
necessary,necessary,1.0
texture,texture,1.0
one,one,1.0
manages,manages,1.0
lighter,lighter,1.0
started,started,1.0
launch,launch,1.0
store,store,1.0
reviewer,reviewer,1.0
connected,connected,1.0
s,single,0.025974025974025976
pull,pull,1.0
closed,closed,1.0
t,to,0.021136063408190225
compressed,compressed,1.0
b,but,0.5
separate,separate,1.0
v,vertex,0.16666666666666666
available,available,1.0
rules,rules,1.0
frequency,frequency,1.0
zero,zero,1.0
loaded,loaded,1.0
trivial,trivial,1.0
variant,variant,1.0
details,details,1.0
dyn,dynamic,0.3333333333333333
u,up,0.3
written,written,1.0
generate,generate,1.0
ensure,ensure,1.0
sanitized,sanitized,1.0
sink,sink,1.0
query,query,1.0
this,this,1.0
deg,degree,0.14285714285714285
opt,opt,1.0
discord,discord,1.0
extract,extract,1.0
ripple,ripple,1.0
once,once,1.0
failure,failure,1.0
flammable,flammable,1.0
sneaking,sneaking,1.0
support,support,1.0
vs,vs,1.0
changed,changed,1.0
drop,drop,1.0
preview,preview,1.0
basics,basics,1.0
records,records,1.0
idea,idea,1.0
pending,pending,1.0
dest,destination,0.6451612903225806
changes,changes,1.0
decompose,decompose,1.0
inv,inventory,0.9666666666666667
throttling,throttling,1.0
gap,gap,1.0
missing,missing,1.0
disposed,disposed,1.0
successful,successful,1.0
singleton,singleton,1.0
normal,normal,1.0
types,types,1.0
corrupt,corrupt,1.0
ore,ore,1.0
prev,previous,0.9230769230769231
transmit,transmit,1.0
reading,reading,1.0
directive,directive,1.0
succeed,succeed,1.0
ones,ones,1.0
location,location,1.0
leaflet,leaflet,1.0
held,held,1.0
processors,processors,1.0
type,type,1.0
repository,repository,1.0
beyond,beyond,1.0
seconds,seconds,1.0
filtered,filtered,1.0
credential,credential,1.0
children,children,1.0
terms,terms,1.0
weather,weather,1.0
connection,connection,1.0
between,between,1.0
phase,phase,1.0
goal,goal,1.0
method,method,1.0
teams,teams,1.0
scroll,scroll,1.0
come,come,1.0
forwarded,forwarded,1.0
push,push,1.0
samples,samples,1.0
sampler,sampler,1.0
props,props,1.0
exist,exist,1.0
provisions,provisions,1.0
invocation,invocation,1.0
following,following,1.0
exact,exact,1.0
logging,logging,1.0
argon,argon,1.0
force,force,1.0
notifications,notifications,1.0
hive,hive,1.0
slicer,slicer,1.0
flag,flag,1.0
columns,columns,1.0
unsuccessful,unsuccessful,1.0
range,range,1.0
distribution,distribution,1.0
our,our,1.0
derive,derive,1.0
out,out,1.0
weak,weak,1.0
capacity,capacity,1.0
longs,longs,1.0
leak,leak,1.0
blocked,blocked,1.0
feature,feature,1.0
assert,assert,1.0
ge,get,3.7509377344336085E-4
cached,cached,1.0
init,initialized,0.3333333333333333
copy,copy,1.0
place,place,1.0
power,power,1.0
regular,regular,1.0
restart,restart,1.0
transformaion,transformation,0.5
token,token,1.0
filter,filter,1.0
expect,expect,1.0
site,site,1.0
rename,rename,1.0
elements,elements,1.0
unified,unified,1.0
self,self,1.0
connecting,connecting,1.0
min,minimum,0.9923664122137404
q,queue,0.03571428571428571
sanitize,sanitize,1.0
date,date,1.0
magic,magic,1.0
addrs,addresses,0.16666666666666666
succeeds,succeeds,1.0
dat,data,0.010752688172043012
leaders,leaders,1.0
healing,healing,1.0
router,router,1.0
assets,assets,1.0
tab,tab,1.0
plain,plain,1.0
only,only,1.0
should,should,1.0
c,create,0.0044444444444444444
bearer,bearer,1.0
c,combos,0.02702702702702703
tag,tag,1.0
enumerated,enumerated,1.0
synch,synch,1.0
indirect,indirect,1.0
rc,resource,0.39215686274509803
like,like,1.0
accepted,accepted,1.0
populated,populated,1.0
constrain,constrain,1.0
wraps,wraps,1.0
branches,branches,1.0
sent,sent,1.0
blueprint,blueprint,1.0
core,core,1.0
blob,blob,1.0
safe,safe,1.0
files,files,1.0
enforce,enforce,1.0
ground,ground,1.0
vistor,visitor,0.3333333333333333
send,send,1.0
concrete,concrete,1.0
handshake,handshake,1.0
note,note,1.0
week,week,1.0
rejected,rejected,1.0
line,line,1.0
link,link,1.0
recovery,recovery,1.0
aware,aware,1.0
can,can,1.0
security,security,1.0
servers,servers,1.0
ready,ready,1.0
async,asynchronous,0.9940476190476191
cat,cat,1.0
stamps,stamps,1.0
terminated,terminated,1.0
player,player,1.0
smooth,smooth,1.0
factory,factory,1.0
inv,inverse,0.18181818181818182
sheared,sheared,1.0
idle,idle,1.0
will,will,1.0
inactivity,inactivity,1.0
implementation,implementation,1.0
m,match,0.13333333333333333
reads,reads,1.0
groups,groups,1.0
fault,fault,1.0
factors,factors,1.0
fragment,fragment,1.0
resp,response,0.06666666666666667
coefficients,coefficients,1.0
locations,locations,1.0
category,category,1.0
